configuration,average
"ranker_{""alpha"": 0.2}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.3022351872728406
"ranker_{""alpha"": 0.2}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.2996945919248878
"ranker_{""alpha"": 0.2}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.2979373264856766
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.2552111894896574
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.30468139049178355
"ranker_{""alpha"": 0.2}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.2965866682455834
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.31332038276805557
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.3132185328341309
"ranker_{""alpha"": 0.2}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.2956534904595962
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.31121719625354477
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 150}_rouge_{}_",0.3084128394629433
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.3050919369228446
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.30217587461873713
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.2996645225041844
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.2593475404252478
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2979255014374738
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.3047412719832859
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.29683927973314056
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.3121436171133937
"ranker_{""alpha"": 0.2}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.2956843039029201
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.31149696369593916
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.31104455228368166
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.3085887845153691
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 175}_rouge_{}_",0.3051524424286031
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.30240123196014823
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.30016687728910696
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.25983358266714573
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 250}_rouge_{}_",0.2985388700299063
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.3033306806115267
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 275}_rouge_{}_",0.2964849599341105
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.3093714473118509
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.3105856201041795
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.3101387007858075
"ranker_{""alpha"": 0.2}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.2957122014960742
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.30771988665878314
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.3047820757431669
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.3022351872728406
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.2996945919248878
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 25}_rouge_{}_",0.2579551053023928
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 50}_rouge_{}_",0.2977908054445856
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.2965866682455834
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.2979373264856766
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.3089553910241436
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.308243754381596
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.3090795116452895
"ranker_{""alpha"": 0.2}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.2956534904595962
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.3067400709211072
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.30396307923757554
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.3017842606293045
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.299496688596017
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.2552111894896574
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.2971454435172621
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.30468139049178355
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.2961944818105515
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.3132185328341309
"ranker_{""alpha"": 0.2}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.29560859636655173
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.31332038276805557
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.31121719625354477
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.3084128394629433
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.3050919369228446
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.30217587461873713
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.2996645225041844
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.25515797035211163
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2979255014374738
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.30422333868329726
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.29683927973314056
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.3118015301587921
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.31203204256711864
"ranker_{""alpha"": 0.2}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.2956843039029201
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.31030544840056284
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.3080516465227811
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.30473756742568603
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.3014451686985653
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.29888871332917566
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.2971730350720978
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.25990265982400357
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.30342506877620423
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.29587329579342986
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.3119642409976854
"ranker_{""alpha"": 0.25}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.2946567291585502
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.311435667466365
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.3110698486552598
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.3079492561747735
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 175}_rouge_{}_",0.3048258480226141
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 200}_rouge_{}_",0.30126634939512836
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 225}_rouge_{}_",0.29991049697719857
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 250}_rouge_{}_",0.29765375782688847
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.259972562063432
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 275}_rouge_{}_",0.2954722779571719
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.3029657129676288
"ranker_{""alpha"": 0.25}_orderer_{""k"": 2}_tiler_{""word_limit"": 300}_rouge_{}_",0.2946252689462799
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.3090191404129225
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.31156214902785784
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.310221510113833
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.30672156555631985
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.30296787859616237
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.3011490204662143
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.25759806266103225
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.29738970898047645
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.2990715078758941
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.29887782543856123
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.2953988581808694
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.3099611565428815
"ranker_{""alpha"": 0.25}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.29442264190110234
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.3088900800670274
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.3095132683666054
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.3063047033578976
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.30392706706538386
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.30170129770028503
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.2988223762660198
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 250}_rouge_{}_",0.296536090566401
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 25}_rouge_{}_",0.25515797035211163
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 275}_rouge_{}_",0.2951165669568073
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 50}_rouge_{}_",0.30422333868329726
"ranker_{""alpha"": 0.25}_orderer_{""k"": 4}_tiler_{""word_limit"": 300}_rouge_{}_",0.29457394454019703
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 75}_rouge_{}_",0.3118015301587921
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 100}_rouge_{}_",0.31203204256711864
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 125}_rouge_{}_",0.31030544840056284
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 150}_rouge_{}_",0.3080516465227811
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 175}_rouge_{}_",0.30473756742568603
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 200}_rouge_{}_",0.3014451686985653
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 225}_rouge_{}_",0.29888871332917566
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 25}_rouge_{}_",0.25759806266103225
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 250}_rouge_{}_",0.2971730350720978
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 50}_rouge_{}_",0.29887782543856123
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 75}_rouge_{}_",0.3099611565428815
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 275}_rouge_{}_",0.29587329579342986
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 100}_rouge_{}_",0.3088900800670274
"ranker_{""alpha"": 0.25}_orderer_{""k"": 6}_tiler_{""word_limit"": 300}_rouge_{}_",0.2946567291585502
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 125}_rouge_{}_",0.3095132683666054
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 150}_rouge_{}_",0.3063047033578976
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 200}_rouge_{}_",0.30170129770028503
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 175}_rouge_{}_",0.30392706706538386
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 225}_rouge_{}_",0.2988223762660198
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 25}_rouge_{}_",0.25990265982400357
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 250}_rouge_{}_",0.296536090566401
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 50}_rouge_{}_",0.30342506877620423
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 275}_rouge_{}_",0.2951165669568073
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 75}_rouge_{}_",0.3119642409976854
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 100}_rouge_{}_",0.3110698486552598
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 125}_rouge_{}_",0.311435667466365
"ranker_{""alpha"": 0.25}_orderer_{""k"": 9}_tiler_{""word_limit"": 300}_rouge_{}_",0.29457394454019703
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 150}_rouge_{}_",0.3079492561747735
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 175}_rouge_{}_",0.3048258480226141
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 200}_rouge_{}_",0.30126634939512836
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 225}_rouge_{}_",0.29991049697719857
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 25}_rouge_{}_",0.259972562063432
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 50}_rouge_{}_",0.3029657129676288
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 250}_rouge_{}_",0.29765375782688847
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 75}_rouge_{}_",0.3090191404129225
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 275}_rouge_{}_",0.2954722779571719
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 100}_rouge_{}_",0.31156214902785784
"ranker_{""alpha"": 0.25}_orderer_{""k"": 7}_tiler_{""word_limit"": 300}_rouge_{}_",0.2946252689462799
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 125}_rouge_{}_",0.310221510113833
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 150}_rouge_{}_",0.30672156555631985
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 175}_rouge_{}_",0.30296787859616237
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 200}_rouge_{}_",0.3011490204662143
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 225}_rouge_{}_",0.2990715078758941
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 25}_rouge_{}_",0.25515797035211163
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 250}_rouge_{}_",0.29738970898047645
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 275}_rouge_{}_",0.2953988581808694
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 50}_rouge_{}_",0.30422333868329726
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 75}_rouge_{}_",0.3118015301587921
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 100}_rouge_{}_",0.31203204256711864
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 125}_rouge_{}_",0.31030544840056284
"ranker_{""alpha"": 0.25}_orderer_{""k"": 8}_tiler_{""word_limit"": 300}_rouge_{}_",0.29442264190110234
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 150}_rouge_{}_",0.3080516465227811
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 175}_rouge_{}_",0.30473756742568603
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 200}_rouge_{}_",0.3014451686985653
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 225}_rouge_{}_",0.29888871332917566
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 25}_rouge_{}_",0.2583490442534912
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 50}_rouge_{}_",0.30008505049411244
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 250}_rouge_{}_",0.2971730350720978
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 275}_rouge_{}_",0.29587329579342986
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 75}_rouge_{}_",0.30765717531889325
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 100}_rouge_{}_",0.3099964570454881
"ranker_{""alpha"": 0.25}_orderer_{""k"": 10}_tiler_{""word_limit"": 300}_rouge_{}_",0.2946567291585502
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 125}_rouge_{}_",0.30881333219898244
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 150}_rouge_{}_",0.3047898680657657
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 175}_rouge_{}_",0.30142507300026683
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 200}_rouge_{}_",0.2988492577193094
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 225}_rouge_{}_",0.29698449903675384
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 250}_rouge_{}_",0.29505948722053293
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 25}_rouge_{}_",0.25958199628342715
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 50}_rouge_{}_",0.3022762389190629
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 275}_rouge_{}_",0.293111792168067
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 4}_tiler_{""word_limit"": 300}_rouge_{}_",0.29199007550759676
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 75}_rouge_{}_",0.3108320137099507
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 100}_rouge_{}_",0.3106635113968553
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 125}_rouge_{}_",0.3089497873863773
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 150}_rouge_{}_",0.3054757855621601
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 175}_rouge_{}_",0.30273697988520715
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 200}_rouge_{}_",0.2991748910402534
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 25}_rouge_{}_",0.25415520320033536
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 225}_rouge_{}_",0.29735481496899685
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 250}_rouge_{}_",0.2954831403884878
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 50}_rouge_{}_",0.30031830038339036
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 75}_rouge_{}_",0.30769779401895225
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 275}_rouge_{}_",0.29303482483823706
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 3}_tiler_{""word_limit"": 300}_rouge_{}_",0.29209065053882544
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 100}_rouge_{}_",0.30960125838503166
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 125}_rouge_{}_",0.30889824768678326
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 150}_rouge_{}_",0.30589720885109695
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 175}_rouge_{}_",0.30248150832583787
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 200}_rouge_{}_",0.2995343406512746
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 225}_rouge_{}_",0.29678658247694045
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 2}_tiler_{""word_limit"": 25}_rouge_{}_",0.25556985470404764
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 250}_rouge_{}_",0.29465704840811113
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 275}_rouge_{}_",0.29326307195277956
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 2}_tiler_{""word_limit"": 50}_rouge_{}_",0.2983909210555025
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 2}_tiler_{""word_limit"": 75}_rouge_{}_",0.3078122461159381
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 2}_tiler_{""word_limit"": 100}_rouge_{}_",0.3071552074590651
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 5}_tiler_{""word_limit"": 300}_rouge_{}_",0.2922508457681006
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 2}_tiler_{""word_limit"": 125}_rouge_{}_",0.3074668238543576
"ranker_{""alpha"": 0.30000000000000004}_orderer_{""k"": 2}_tiler_{""word_limit"": 150}_rouge_{}_",0.30437918616976056
